protein,query,helper,smiles,affinity
CDK2,1JVP,CHEMBL3421973,CN1CCN(CC1)c2ccc(Nc3ncc(Cl)c(n3)c4c[nH]c5cnccc45)cc2,20.0
CDK2,1JVP,CHEMBL3655762,CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c3ncn(C(C)C)c3n1)[C@@H](C)O,20.0
CDK2,1KE5,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,0.1
CDK2,1KE5,CHEMBL526110,[O-][N+](=O)c1cccc(Nc2nccc(n2)c3cnn4ncccc34)c1,0.3
CDK2,1KE5,CHEMBL213713,COc1cc(F)c(F)c(F)c1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,2.0
CDK2,1KE5,CHEMBL3298199,C[C@@H](NC(=O)N1CCc2cnc(N[C@H]3CCO[C@@H](CO)C3)nc2C1)c4ccc(Cl)c(Cl)c4,2.0
CDK2,1KE5,CHEMBL178769,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@@H]3CC[C@@H](N)CC3)nc4c(Br)cnn24)cc1Cl,2.0
CDK2,1KE5,CHEMBL191003,Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=O)c3c(F)cccc3F,2.0
CDK2,1KE5,CHEMBL3644026,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(cc2)S(=O)(=O)CCO)ncc1C(F)(F)F,3.0
CDK2,1KE5,CHEMBL401303,Clc1ccccc1c2cc(NCc3cccnc3)n4ncc(Br)c4n2,3.0
CDK2,1KE5,CHEMBL2064555,CN(C)C[C@@H](NC(=O)c1ccc2[nH]nc(c3nc4ccccc4[nH]3)c2c1)c5ccccc5,3.4
CDK2,1KE5,CHEMBL3357950,C[C@@H](NC(=O)N1CCc2cnc(Nc3cnn(C)c3)nc2C1)c4ccc(Cl)c(Cl)c4,4.0
CDK2,1KE5,CHEMBL514197,COc1cc(ccc1O)c2ccc3c(n[nH]c3c2)c4nc5c(cccc5[nH]4)N6CCN(C)CC6,4.1
CDK2,1KE5,CHEMBL481562,Oc1ccc(cc1)c2cc3[nH]nc(C(=O)NC4CC4)c3cc2Br,5.0
CDK2,1KE5,CHEMBL3354186,COC1CCN(CC1)c2nccc(Nc3cc4[nH]c(cc4cn3)c5cn[nH]c5)n2,5.0
CDK2,1KE5,CHEMBL23254,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c3ncn(C(C)C)c3n1,6.0
CDK2,1KE5,CHEMBL319467,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c4nc[nH]c4n2)cc1,8.1
CDK2,1KE5,CHEMBL3655764,CC[C@H](Nc1nc(NCc2cccc(Cl)c2)c3ncn(C(C)C)c3n1)[C@@H](C)O,10.0
CDK2,1KE5,CHEMBL424696,C1CCC(CC1)Oc2nccc(n2)c3cnc(Nc4ccccn4)s3,14.0
CDK2,1KE5,CHEMBL180814,CC(C)c1cnn2c(Nc3ccc(cc3)S(=O)(=O)N(C)C)cc(O[C@@H]4CC[C@@H](N)CC4)nc12,17.0
CDK2,1KE5,CHEMBL3655762,CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c3ncn(C(C)C)c3n1)[C@@H](C)O,20.0
CDK2,1KE5,CHEMBL3421973,CN1CCN(CC1)c2ccc(Nc3ncc(Cl)c(n3)c4c[nH]c5cnccc45)cc2,20.0
DAT,4XNU,CHEMBL1818444,Cc1csc(n1)[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4,0.1585
DAT,4XNU,CHEMBL1947100,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(Br)cc3)N2C\C=C\CF,0.3981
DAT,4XNU,CHEMBL380406,O[C@H](CN1CCC(CCOC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4.OC(=O)C(=O)O,0.4
DAT,4XNU,CHEMBL381256,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3C[C@H]3c4ccccc4)CC2)c5ccc(F)cc5,0.5
DAT,4XNU,CHEMBL3704754,C[C@@H](CCNCCCC(=O)N)CC1(CCC1)c2ccc(Cl)c(Cl)c2,0.91
DAT,4XNU,CHEMBL574427,Fc1ccc(Oc2cc(F)c(F)cc2C3CCNCC3)cc1,1.0
DAT,4XNU,CHEMBL205005,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c5ccc(F)cc5,1.1
DAT,4XNU,CHEMBL1818461,Cc1cc(n(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1)C(F)(F)F,1.259
DAT,4XNU,CHEMBL542933,Cl.Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,1.3
DAT,4XNU,CHEMBL1179011,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccc(Cl)c(Cl)c2,1.8
DAT,4XNU,CHEMBL279556,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,2.2
DAT,4XNU,CHEMBL596987,Clc1ccc(cc1Cl)[C@]23CNC[C@H]2[C@@H]3COC4CCCC4,2.512
DAT,4XNU,CHEMBL1173595,Clc1ccc(cc1Cl)[C@]23CCNC[C@@]2(COCC4CC4)C3,3.162
DAT,4XNU,CHEMBL2337603,Clc1cccc(O[C@@H]([C@@H]2CCNC2)c3ccccc3)c1Cl,3.162
DAT,4XNU,CHEMBL2326695,OCC[C@@]1(CCCCNC1)c2ccc(Cl)c(Cl)c2,4.2
DAT,4XNU,CHEMBL3085020,Fc1ccc(cc1)C(O[C@H]2C[C@H]3CC[C@@H](C2)N3CCC(=O)Nc4ccccc4)c5ccc(F)cc5,5.012
DAT,4XNU,CHEMBL2321993,OCC[C@@]1(CCCNC1)c2oc3ccccc3c2,6.0
DAT,4XNU,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4ncc(s4)c5ccc(cc5)[N+](=O)[O-],6.1
DAT,4XNU,CHEMBL590472,Clc1ccc(cc1Cl)[C@@]2(COC3CCC3)[C@@H]4CNC[C@H]24,6.31
DAT,4XNU,CHEMBL1818448,Cc1csc(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1,6.31
DAT,4XNX,CHEMBL1818444,Cc1csc(n1)[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4,0.1585
DAT,4XNX,CHEMBL1947100,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(Br)cc3)N2C\C=C\CF,0.3981
DAT,4XNX,CHEMBL380406,O[C@H](CN1CCC(CCOC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4.OC(=O)C(=O)O,0.4
DAT,4XNX,CHEMBL381256,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3C[C@H]3c4ccccc4)CC2)c5ccc(F)cc5,0.5
DAT,4XNX,CHEMBL3704754,C[C@@H](CCNCCCC(=O)N)CC1(CCC1)c2ccc(Cl)c(Cl)c2,0.91
DAT,4XNX,CHEMBL574427,Fc1ccc(Oc2cc(F)c(F)cc2C3CCNCC3)cc1,1.0
DAT,4XNX,CHEMBL205005,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c5ccc(F)cc5,1.1
DAT,4XNX,CHEMBL1818461,Cc1cc(n(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1)C(F)(F)F,1.259
DAT,4XNX,CHEMBL542933,Cl.Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,1.3
DAT,4XNX,CHEMBL1179011,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccc(Cl)c(Cl)c2,1.8
DAT,4XNX,CHEMBL279556,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,2.2
DAT,4XNX,CHEMBL596987,Clc1ccc(cc1Cl)[C@]23CNC[C@H]2[C@@H]3COC4CCCC4,2.512
DAT,4XNX,CHEMBL2337603,Clc1cccc(O[C@@H]([C@@H]2CCNC2)c3ccccc3)c1Cl,3.162
DAT,4XNX,CHEMBL1173595,Clc1ccc(cc1Cl)[C@]23CCNC[C@@]2(COCC4CC4)C3,3.162
DAT,4XNX,CHEMBL2326695,OCC[C@@]1(CCCCNC1)c2ccc(Cl)c(Cl)c2,4.2
DAT,4XNX,CHEMBL3085020,Fc1ccc(cc1)C(O[C@H]2C[C@H]3CC[C@@H](C2)N3CCC(=O)Nc4ccccc4)c5ccc(F)cc5,5.012
DAT,4XNX,CHEMBL2321993,OCC[C@@]1(CCCNC1)c2oc3ccccc3c2,6.0
DAT,4XNX,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4ncc(s4)c5ccc(cc5)[N+](=O)[O-],6.1
DAT,4XNX,CHEMBL590472,Clc1ccc(cc1Cl)[C@@]2(COC3CCC3)[C@@H]4CNC[C@H]24,6.31
DAT,4XNX,CHEMBL1818448,Cc1csc(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1,6.31
DAT,4XP1,CHEMBL1818444,Cc1csc(n1)[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4,0.1585
DAT,4XP1,CHEMBL1947100,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(Br)cc3)N2C\C=C\CF,0.3981
DAT,4XP1,CHEMBL380406,O[C@H](CN1CCC(CCOC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4.OC(=O)C(=O)O,0.4
DAT,4XP1,CHEMBL381256,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3C[C@H]3c4ccccc4)CC2)c5ccc(F)cc5,0.5
DAT,4XP1,CHEMBL3704754,C[C@@H](CCNCCCC(=O)N)CC1(CCC1)c2ccc(Cl)c(Cl)c2,0.91
DAT,4XP1,CHEMBL574427,Fc1ccc(Oc2cc(F)c(F)cc2C3CCNCC3)cc1,1.0
DAT,4XP1,CHEMBL205005,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c5ccc(F)cc5,1.1
DAT,4XP1,CHEMBL1818461,Cc1cc(n(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1)C(F)(F)F,1.259
DAT,4XP1,CHEMBL542933,Cl.Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,1.3
DAT,4XP1,CHEMBL1179011,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccc(Cl)c(Cl)c2,1.8
DAT,4XP1,CHEMBL279556,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,2.2
DAT,4XP1,CHEMBL596987,Clc1ccc(cc1Cl)[C@]23CNC[C@H]2[C@@H]3COC4CCCC4,2.512
DAT,4XP1,CHEMBL2337603,Clc1cccc(O[C@@H]([C@@H]2CCNC2)c3ccccc3)c1Cl,3.162
DAT,4XP1,CHEMBL1173595,Clc1ccc(cc1Cl)[C@]23CCNC[C@@]2(COCC4CC4)C3,3.162
DAT,4XP1,CHEMBL2326695,OCC[C@@]1(CCCCNC1)c2ccc(Cl)c(Cl)c2,4.2
DAT,4XP1,CHEMBL3085020,Fc1ccc(cc1)C(O[C@H]2C[C@H]3CC[C@@H](C2)N3CCC(=O)Nc4ccccc4)c5ccc(F)cc5,5.012
DAT,4XP1,CHEMBL2321993,OCC[C@@]1(CCCNC1)c2oc3ccccc3c2,6.0
DAT,4XP1,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4ncc(s4)c5ccc(cc5)[N+](=O)[O-],6.1
DAT,4XP1,CHEMBL590472,Clc1ccc(cc1Cl)[C@@]2(COC3CCC3)[C@@H]4CNC[C@H]24,6.31
DAT,4XP1,CHEMBL1818448,Cc1csc(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1,6.31
DAT,4XP4,CHEMBL1818444,Cc1csc(n1)[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4,0.1585
DAT,4XP4,CHEMBL1947100,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(Br)cc3)N2C\C=C\CF,0.3981
DAT,4XP4,CHEMBL380406,O[C@H](CN1CCC(CCOC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4.OC(=O)C(=O)O,0.4
DAT,4XP4,CHEMBL381256,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3C[C@H]3c4ccccc4)CC2)c5ccc(F)cc5,0.5
DAT,4XP4,CHEMBL3704754,C[C@@H](CCNCCCC(=O)N)CC1(CCC1)c2ccc(Cl)c(Cl)c2,0.91
DAT,4XP4,CHEMBL574427,Fc1ccc(Oc2cc(F)c(F)cc2C3CCNCC3)cc1,1.0
DAT,4XP4,CHEMBL205005,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c5ccc(F)cc5,1.1
DAT,4XP4,CHEMBL1818461,Cc1cc(n(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1)C(F)(F)F,1.259
DAT,4XP4,CHEMBL542933,Cl.Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,1.3
DAT,4XP4,CHEMBL1179011,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccc(Cl)c(Cl)c2,1.8
DAT,4XP4,CHEMBL279556,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,2.2
DAT,4XP4,CHEMBL596987,Clc1ccc(cc1Cl)[C@]23CNC[C@H]2[C@@H]3COC4CCCC4,2.512
DAT,4XP4,CHEMBL2337603,Clc1cccc(O[C@@H]([C@@H]2CCNC2)c3ccccc3)c1Cl,3.162
DAT,4XP4,CHEMBL1173595,Clc1ccc(cc1Cl)[C@]23CCNC[C@@]2(COCC4CC4)C3,3.162
DAT,4XP4,CHEMBL2326695,OCC[C@@]1(CCCCNC1)c2ccc(Cl)c(Cl)c2,4.2
DAT,4XP4,CHEMBL3085020,Fc1ccc(cc1)C(O[C@H]2C[C@H]3CC[C@@H](C2)N3CCC(=O)Nc4ccccc4)c5ccc(F)cc5,5.012
DAT,4XP4,CHEMBL2321993,OCC[C@@]1(CCCNC1)c2oc3ccccc3c2,6.0
DAT,4XP4,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4ncc(s4)c5ccc(cc5)[N+](=O)[O-],6.1
DAT,4XP4,CHEMBL590472,Clc1ccc(cc1Cl)[C@@]2(COC3CCC3)[C@@H]4CNC[C@H]24,6.31
DAT,4XP4,CHEMBL1818448,Cc1csc(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1,6.31
DAT,4XP5,CHEMBL1818444,Cc1csc(n1)[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4,0.1585
DAT,4XP5,CHEMBL1947100,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(Br)cc3)N2C\C=C\CF,0.3981
DAT,4XP5,CHEMBL380406,O[C@H](CN1CCC(CCOC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4.OC(=O)C(=O)O,0.4
DAT,4XP5,CHEMBL381256,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3C[C@H]3c4ccccc4)CC2)c5ccc(F)cc5,0.5
DAT,4XP5,CHEMBL3704754,C[C@@H](CCNCCCC(=O)N)CC1(CCC1)c2ccc(Cl)c(Cl)c2,0.91
DAT,4XP5,CHEMBL574427,Fc1ccc(Oc2cc(F)c(F)cc2C3CCNCC3)cc1,1.0
DAT,4XP5,CHEMBL205005,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c5ccc(F)cc5,1.1
DAT,4XP5,CHEMBL1818461,Cc1cc(n(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1)C(F)(F)F,1.259
DAT,4XP5,CHEMBL542933,Cl.Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,1.3
DAT,4XP5,CHEMBL1179011,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccc(Cl)c(Cl)c2,1.8
DAT,4XP5,CHEMBL279556,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,2.2
DAT,4XP5,CHEMBL596987,Clc1ccc(cc1Cl)[C@]23CNC[C@H]2[C@@H]3COC4CCCC4,2.512
DAT,4XP5,CHEMBL2337603,Clc1cccc(O[C@@H]([C@@H]2CCNC2)c3ccccc3)c1Cl,3.162
DAT,4XP5,CHEMBL1173595,Clc1ccc(cc1Cl)[C@]23CCNC[C@@]2(COCC4CC4)C3,3.162
DAT,4XP5,CHEMBL2326695,OCC[C@@]1(CCCCNC1)c2ccc(Cl)c(Cl)c2,4.2
DAT,4XP5,CHEMBL3085020,Fc1ccc(cc1)C(O[C@H]2C[C@H]3CC[C@@H](C2)N3CCC(=O)Nc4ccccc4)c5ccc(F)cc5,5.012
DAT,4XP5,CHEMBL2321993,OCC[C@@]1(CCCNC1)c2oc3ccccc3c2,6.0
DAT,4XP5,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4ncc(s4)c5ccc(cc5)[N+](=O)[O-],6.1
DAT,4XP5,CHEMBL590472,Clc1ccc(cc1Cl)[C@@]2(COC3CCC3)[C@@H]4CNC[C@H]24,6.31
DAT,4XP5,CHEMBL1818448,Cc1csc(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1,6.31
DAT,4XP6,CHEMBL1818444,Cc1csc(n1)[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4,0.1585
DAT,4XP6,CHEMBL1947100,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(Br)cc3)N2C\C=C\CF,0.3981
DAT,4XP6,CHEMBL380406,O[C@H](CN1CCC(CCOC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4.OC(=O)C(=O)O,0.4
DAT,4XP6,CHEMBL381256,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3C[C@H]3c4ccccc4)CC2)c5ccc(F)cc5,0.5
DAT,4XP6,CHEMBL3704754,C[C@@H](CCNCCCC(=O)N)CC1(CCC1)c2ccc(Cl)c(Cl)c2,0.91
DAT,4XP6,CHEMBL574427,Fc1ccc(Oc2cc(F)c(F)cc2C3CCNCC3)cc1,1.0
DAT,4XP6,CHEMBL205005,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c5ccc(F)cc5,1.1
DAT,4XP6,CHEMBL1818461,Cc1cc(n(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1)C(F)(F)F,1.259
DAT,4XP6,CHEMBL542933,Cl.Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,1.3
DAT,4XP6,CHEMBL1179011,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccc(Cl)c(Cl)c2,1.8
DAT,4XP6,CHEMBL279556,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,2.2
DAT,4XP6,CHEMBL596987,Clc1ccc(cc1Cl)[C@]23CNC[C@H]2[C@@H]3COC4CCCC4,2.512
DAT,4XP6,CHEMBL2337603,Clc1cccc(O[C@@H]([C@@H]2CCNC2)c3ccccc3)c1Cl,3.162
DAT,4XP6,CHEMBL1173595,Clc1ccc(cc1Cl)[C@]23CCNC[C@@]2(COCC4CC4)C3,3.162
DAT,4XP6,CHEMBL2326695,OCC[C@@]1(CCCCNC1)c2ccc(Cl)c(Cl)c2,4.2
DAT,4XP6,CHEMBL3085020,Fc1ccc(cc1)C(O[C@H]2C[C@H]3CC[C@@H](C2)N3CCC(=O)Nc4ccccc4)c5ccc(F)cc5,5.012
DAT,4XP6,CHEMBL2321993,OCC[C@@]1(CCCNC1)c2oc3ccccc3c2,6.0
DAT,4XP6,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4ncc(s4)c5ccc(cc5)[N+](=O)[O-],6.1
DAT,4XP6,CHEMBL1818448,Cc1csc(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1,6.31
DAT,4XP6,CHEMBL590472,Clc1ccc(cc1Cl)[C@@]2(COC3CCC3)[C@@H]4CNC[C@H]24,6.31
DAT,4XP9,CHEMBL1818444,Cc1csc(n1)[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4,0.1585
DAT,4XP9,CHEMBL1947100,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(Br)cc3)N2C\C=C\CF,0.3981
DAT,4XP9,CHEMBL380406,O[C@H](CN1CCC(CCOC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4.OC(=O)C(=O)O,0.4
DAT,4XP9,CHEMBL381256,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3C[C@H]3c4ccccc4)CC2)c5ccc(F)cc5,0.5
DAT,4XP9,CHEMBL3704754,C[C@@H](CCNCCCC(=O)N)CC1(CCC1)c2ccc(Cl)c(Cl)c2,0.91
DAT,4XP9,CHEMBL574427,Fc1ccc(Oc2cc(F)c(F)cc2C3CCNCC3)cc1,1.0
DAT,4XP9,CHEMBL205005,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c5ccc(F)cc5,1.1
DAT,4XP9,CHEMBL1818461,Cc1cc(n(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1)C(F)(F)F,1.259
DAT,4XP9,CHEMBL542933,Cl.Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,1.3
DAT,4XP9,CHEMBL1179011,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccc(Cl)c(Cl)c2,1.8
DAT,4XP9,CHEMBL279556,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,2.2
DAT,4XP9,CHEMBL596987,Clc1ccc(cc1Cl)[C@]23CNC[C@H]2[C@@H]3COC4CCCC4,2.512
DAT,4XP9,CHEMBL2337603,Clc1cccc(O[C@@H]([C@@H]2CCNC2)c3ccccc3)c1Cl,3.162
DAT,4XP9,CHEMBL1173595,Clc1ccc(cc1Cl)[C@]23CCNC[C@@]2(COCC4CC4)C3,3.162
DAT,4XP9,CHEMBL2326695,OCC[C@@]1(CCCCNC1)c2ccc(Cl)c(Cl)c2,4.2
DAT,4XP9,CHEMBL3085020,Fc1ccc(cc1)C(O[C@H]2C[C@H]3CC[C@@H](C2)N3CCC(=O)Nc4ccccc4)c5ccc(F)cc5,5.012
DAT,4XP9,CHEMBL2321993,OCC[C@@]1(CCCNC1)c2oc3ccccc3c2,6.0
DAT,4XP9,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4ncc(s4)c5ccc(cc5)[N+](=O)[O-],6.1
DAT,4XP9,CHEMBL590472,Clc1ccc(cc1Cl)[C@@]2(COC3CCC3)[C@@H]4CNC[C@H]24,6.31
DAT,4XP9,CHEMBL1818448,Cc1csc(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1,6.31
DAT,4XPA,CHEMBL1818444,Cc1csc(n1)[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4,0.1585
DAT,4XPA,CHEMBL1947100,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1c3ccc(Br)cc3)N2C\C=C\CF,0.3981
DAT,4XPA,CHEMBL380406,O[C@H](CN1CCC(CCOC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)Cc4ccccc4.OC(=O)C(=O)O,0.4
DAT,4XPA,CHEMBL381256,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3C[C@H]3c4ccccc4)CC2)c5ccc(F)cc5,0.5
DAT,4XPA,CHEMBL3704754,C[C@@H](CCNCCCC(=O)N)CC1(CCC1)c2ccc(Cl)c(Cl)c2,0.91
DAT,4XPA,CHEMBL574427,Fc1ccc(Oc2cc(F)c(F)cc2C3CCNCC3)cc1,1.0
DAT,4XPA,CHEMBL205005,OC(=O)C(=O)O.Fc1ccc(cc1)C(OCCC2CCN(CC3=Cc4ccccc4CC3)CC2)c5ccc(F)cc5,1.1
DAT,4XPA,CHEMBL1818461,Cc1cc(n(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1)C(F)(F)F,1.259
DAT,4XPA,CHEMBL542933,Cl.Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4,1.3
DAT,4XPA,CHEMBL1179011,COC(=O)[C@@H]([C@H]1CCCCN1)c2ccc(Cl)c(Cl)c2,1.8
DAT,4XPA,CHEMBL279556,C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,2.2
DAT,4XPA,CHEMBL596987,Clc1ccc(cc1Cl)[C@]23CNC[C@H]2[C@@H]3COC4CCCC4,2.512
DAT,4XPA,CHEMBL1173595,Clc1ccc(cc1Cl)[C@]23CCNC[C@@]2(COCC4CC4)C3,3.162
DAT,4XPA,CHEMBL2337603,Clc1cccc(O[C@@H]([C@@H]2CCNC2)c3ccccc3)c1Cl,3.162
DAT,4XPA,CHEMBL2326695,OCC[C@@]1(CCCCNC1)c2ccc(Cl)c(Cl)c2,4.2
DAT,4XPA,CHEMBL3085020,Fc1ccc(cc1)C(O[C@H]2C[C@H]3CC[C@@H](C2)N3CCC(=O)Nc4ccccc4)c5ccc(F)cc5,5.012
DAT,4XPA,CHEMBL2321993,OCC[C@@]1(CCCNC1)c2oc3ccccc3c2,6.0
DAT,4XPA,CHEMBL227232,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)c3ccc(Cl)cc3)c4ncc(s4)c5ccc(cc5)[N+](=O)[O-],6.1
DAT,4XPA,CHEMBL590472,Clc1ccc(cc1Cl)[C@@]2(COC3CCC3)[C@@H]4CNC[C@H]24,6.31
DAT,4XPA,CHEMBL1818448,Cc1csc(C[C@@]23CNCC[C@@]2(C3)c4ccc(Cl)c(Cl)c4)n1,6.31
DHFR,1DLR,CHEMBL251427,Nc1nc(N)c2c(OCc3ccccc3F)cccc2n1,0.39
DHFR,1DLR,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1.0
DHFR,1DLR,CHEMBL38434,Cc1c(C(=O)O)c2cc(F)ccc2nc1c3ccc(cc3)c4ccccc4F,1.8
DHFR,1DLR,CHEMBL3747216,Cc1nc2ccc(Nc3nc(NCCN4CCOCC4)nc(Nc5ccc(F)cc5)n3)cc2n1Cc6ccccc6,2.0
